name,주소,lat,lon
조선대학교병원,광주광역시 동구 필문대로 365  (학동),35.1390538,126.9261468
중앙대학교병원,서울특별시 동작구 흑석로 102 (흑석동),37.5067481,126.9607839
충남대학교병원,대전광역시 중구 문화로 282 (대사동),36.316908,127.415363
충북대학교병원,충청북도 청주시 서원구 1순환로 776-0 충북대학교병원,36.6242237,127.4614843
칠곡경북대학교병원,대구광역시 북구 호국로 807 칠곡경북대학교병원(임상실습동1~8층 포함) (학정동),35.9564207,128.5646727
학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),서울특별시 성북구 고려대로 73 고려대병원 (안암동5가),37.5870165,127.0263537
학교법인 울산공업학원 울산대학교병원,울산광역시 동구 방어진순환도로 877 울산대학교병원 (전하동),35.5200702,129.4289116
학교법인가톨릭학원가톨릭대학교서울성모병원,서울특별시 서초구 반포대로 222 (반포동),37.5009444,127.0051154
학교법인성균관대학삼성창원병원,"경상남도 창원시 마산회원구 팔용로 158-158 (합성동, 삼성창원병원)",35.2428774,128.5920245
학교법인연세대학교의과대학세브란스병원,서울특별시 서대문구 연세로 50-1 (신촌동),37.5623446,126.9408265
한림대학교성심병원,경기도 안양시 동안구 관평로170번길 22 (평촌동),37.3917575,126.9620529
한양대학교병원,서울특별시 성동구 왕십리로 222-1 (사근동),37.5596569,127.0441339
화순전남대학교병원,전라남도 화순군 화순읍 서양로 322 (),35.0594333,127.0025
(의)나사렛의료재단 나사렛국제병원,인천광역시 연수구 먼우금로 98-   (동춘동),37.407958,126.6704928
(의)영문의료재단 다보스병원,경기도 용인시 처인구 백옥대로1082번길 18 다보스종합병원 (김량장동),37.2314883,127.2114648
(재)미리내천주성삼성직수도회천주성삼병원,"대구광역시 수성구 달구벌대로 3190 (신매동, 천주성삼병원)",35.8402416,128.7057175
KS병원,광주광역시 광산구 왕버들로 220  (수완동),35.1979238,126.8331484
가톨릭관동대학교 국제성모병원,인천광역시 서구 심곡로100번길 25-0 인천국제성모병원,37.5424165,126.6836103
가톨릭대학교 성빈센트병원,경기도 수원시 팔달구 중부대로 93 (지동),37.2779855,127.0274271
가톨릭대학교 여의도성모병원,서울특별시 영등포구 63로 10 여의도성모병원 (여의도동),37.5183253,126.9367517
가톨릭대학교 은평성모병원,서울특별시 은평구 통일로 1021 (진관동),37.6334945,126.9161912
가톨릭대학교부천성모병원,경기도 부천시 소사로 327 가톨릭대학교 부천성모병원 (소사동),37.4871165,126.7924167
가톨릭대학교의정부성모병원,경기도 의정부시 천보로 271 의정부성모병원 (금오동),37.7587045,127.0777625
강남병원,경기도 용인시 기흥구 중부대로 411 강남병원 (신갈동),37.2737515,127.1115072
강동경희대학교의대병원,서울특별시 강동구 동남로 892 (상일동),37.5534484,127.1573794
강원대학교병원,강원도 춘천시 백령로 156-  (효자동),37.8751611,127.744891
강원도 삼척의료원,강원도 삼척시 오십천로 418 삼척의료원,37.4403018,129.1638017
강원도 영월의료원,강원도 영월군 영월읍 중앙1로 59,37.1864525,128.4652388
강원도 원주의료원,강원도 원주시 서원대로 387  (개운동),37.332608,127.949225
강원도강릉의료원,강원도 강릉시 경강로 2007 2007,37.7492828,128.8888317
강원도속초의료원,강원도 속초시 영랑호반길 3 (영랑동),38.2164607,128.5892485
강일병원,경상남도 김해시 가락로 359 (구산동),35.2566817,128.8696709
건국대학교 충주병원,충청북도 충주시 국원대로 82  (교현동),36.9789801,127.9288169
검단탑병원,인천광역시 서구 청마로19번길 5-  (당하동),37.5924931,126.6710215
경기도의료원 수원병원,경기도 수원시 장안구 수성로245번길 69 (정자동),37.2918917,126.9963375
경기도의료원 안성병원,경기도 안성시 남파로 95 (당왕동),37.0173531,127.2603668
경기도의료원 이천병원,경기도 이천시 경충대로 2742 (관고동),37.2827618,127.4325729
경기도의료원의정부병원,경기도 의정부시 흥선로 142 (의정부동),37.741161,127.0425004
경기도의료원파주병원,경기도 파주시 중앙로 207 경기도립의료원파주병원 (금촌동),37.7550649,126.7801503
경기도의료원포천병원,경기도 포천시 포천로 1648 (신읍동),37.9033163,127.19828
경상남도마산의료원,경상남도 창원시 마산합포구 3·15대로 231 (중앙동3가),35.1992371,128.5655967
경상북도김천의료원,경상북도 김천시 모암길 24  (모암동),36.1227232,128.1264391
경상북도안동의료원,경상북도 안동시 태사2길 55  (북문동),36.5682206,128.7321116
경상북도포항의료원,경상북도 포항시 북구 용흥로 36  (용흥동),36.0348814,129.3549409
경찰병원,서울특별시 송파구 송이로 123 국립경찰병원 (가락동),37.4963836,127.123509
계명대학교대구동산병원,대구광역시 중구 달성로 56 계명대학교대구동산병원 (동산동),35.8694728,128.5831323
고신대학교복음병원,부산광역시 서구 감천로 262 (암남동),35.0809636,129.0139595
곽병원,대구광역시 중구 국채보상로 531 (수동),35.870924,128.588613
광명성애병원,경기도 광명시 디지털로 36 광명성애병원 (철산동),37.4736659,126.8713502
광양사랑병원,전라남도 광양시 공영로 71  (중동),34.9361846,127.6969657
광주기독병원,광주광역시 남구 양림로 37  (양림동),35.136665,126.911875
광주병원,광주광역시 북구 면앙로139번길 51  (두암동),35.178903,126.9281408
광주보훈병원,광주광역시 광산구 첨단월봉로 99  (산월동),35.2079032,126.849672
광주수완병원,광주광역시 광산구 임방울대로 370  (수완동),35.193096,126.8241888
광주씨티병원,광주광역시 남구 서문대로654번길 5 (진월동),35.1177147,126.8994848
광주일곡병원,광주광역시 북구 양일로 309  (일곡동),35.2028543,126.8976135
광주한국병원,광주광역시 서구 월드컵4강로 223 (쌍촌동),35.1558972455903,126.868352443971
광주현대병원,광주광역시 북구 설죽로 291  (용봉동),35.185676,126.897925
광주희망병원,광주광역시 북구 하서로 429  (용두동),35.2134937,126.8747341
구로성심병원,서울특별시 구로구 경인로 427 구로성심병원 (고척동),37.4996715,126.8664159
구미강동병원,경상북도 구미시 인동20길 46  (진평동),36.0962038,128.4227832
구포성심병원,부산광역시 북구 낙동대로 1786 (구포동),35.2097132,129.0047235
국군수도병원,경기도 성남시 분당구 새마을로177번길 81 (율동),37.3923712,127.1490752
국립암센터,경기도 고양시 일산동구 일산로 323 (마두동),37.6632301,126.7834097
국립중앙의료원,서울특별시 중구 을지로 245 (을지로6가),37.5672138,127.005671
국민건강보험공단일산병원,"경기도 고양시 일산동구 일산로 100 (백석동,백석1동 1241외1필지 4층)",37.6454754,126.7930401
근로복지공단 대전병원,대전광역시 대덕구 계족로 637  (법동),36.3683976,127.4285488
근로복지공단 순천병원,전라남도 순천시 조례1길 24  (조례동),34.9611351,127.5249267
근로복지공단 창원병원,경상남도 창원시 성산구 창원대로 721 (중앙동),35.2187539,128.6717512
근로복지공단 태백병원,강원도 태백시 보드미길 8 (장성동),37.1040964,129.0043366
근로복지공단안산병원,경기도 안산시 상록구 구룡로 87 근로복지공단안산병원 (일동),37.3167269,126.874139
근로복지공단인천병원,인천광역시 부평구 무네미로 446-  (구산동),37.4767018,126.7536333
나사렛종합병원,대구광역시 달서구 월배로 97 나사렛병원 (진천동),35.814713,128.5250991
나주종합병원,전라남도 나주시 영산로 5419 나주종합병원,35.0363159,126.7213975
남양주 한양병원,경기도 남양주시 오남읍 양지로 47-55 47,37.6823474,127.2043933
남양주나눔병원,경기도 남양주시 오남읍 진건오남로797번길 9 (),37.6980156,127.2015641
노원을지대학교병원,서울특별시 노원구 한글비석로 68 을지병원 (하계동),37.6364794,127.0699355
녹색병원,서울특별시 중랑구 사가정로49길 53 (면목동),37.5835731,127.0860738
당진종합병원,충청남도 당진시 반촌로 5-15  (시곡동),36.9044521,126.6843802
대구가톨릭대학교 칠곡가톨릭병원,대구광역시 북구 칠곡중앙대로 440 (읍내동),35.9348896,128.549289
대구의료원,대구광역시 서구 평리로 157 (중리동),35.85964,128.540587
대구파티마병원,대구광역시 동구 아양로 99 (신암동),35.8842611,128.6244071
대동병원,부산광역시 동래구 충렬대로 187 (명륜동),35.2042463,129.0802016
대림성모병원,"서울특별시 영등포구 시흥대로 657 (대림동, 대림성모병원)",37.4906979,126.9072208
대아의료재단한도병원,경기도 안산시 단원구 선부광장로 103 (선부동),37.3340615,126.8076244
대자인병원,전라북도 전주시 덕진구 견훤로 390 (우아동3가),35.8459811,127.1533991
대전보훈병원,대전광역시 대덕구 대청로82번길 147 147,36.4473164,127.4396939
대전한국병원,대전광역시 동구 동서대로 1672  (성남동),36.3481758122459,127.43583507554
대진의료재단 분당제생병원,경기도 성남시 분당구 서현로180번길 20 (서현동),37.3882035,127.1217783
대청병원,대전광역시 서구 계백로 1322 (정림동),36.3081922,127.3705837
더블유병원,대구광역시 달서구 달구벌대로 1632 (감삼동),35.8526417,128.5449673
동국대학교의과대학경주병원,경상북도 경주시 동대로 87  (석장동),35.8583076,129.1966582
동국대학교일산불교병원,"경기도 고양시 일산동구 동국로 27 (식사동, 동국대학교일산병원)",37.6763969,126.8064233
동남권원자력의학원,부산광역시 기장군 장안읍 좌동길 40 (),35.3214002,129.2435492
동래봉생병원,부산광역시 동래구 안연로109번길 27 (안락동),35.1969249,129.096142
동아병원,광주광역시 남구 대남대로 238  (백운동),35.13469,126.899838
드림종합병원,대구광역시 남구 대명로 153 (대명동),35.839628,128.574456
명지성모병원,서울특별시 영등포구 도림로 156 명지성모병원 (대림동),37.4938833,126.8992778
목포기독병원,전라남도 목포시 백년대로 303  (상동),34.8045333,126.4206
목포시의료원,전라남도 목포시 이로로 18  (용해동),34.8039839,126.4053627
목포한국병원,전라남도 목포시 영산로 483  (상동),34.8092997,126.4164223
미래로21병원,광주광역시 서구 화운로 1  (화정동),35.1410324,126.8852867
미즈메디병원,서울특별시 강서구 강서로 295 (내발산동),37.5522178,126.8359357
베데스다복음병원,경상남도 양산시 신기로 28 (신기동),35.3532708,129.0436024
부민병원,서울특별시 강서구 공항대로 389 부민병원 (등촌동),37.556866,126.8509273
부산광역시의료원,"부산광역시 연제구 월드컵대로 359 (거제동, 1동, 5동일부)",35.1872822,129.0592351
부산성모병원(재단법인 천주교부산교구유지재단),부산광역시 남구 용호로232번길 25-14 (용호동),35.1104571,129.109125
부안성모병원,전라북도 부안군 부안읍 오정2길 24 (),35.7248858,126.7344047
부천대성병원,"경기도 부천시 부천로 91 (심곡동, 부천대성병원)",37.4925524,126.7841872
부천세종병원,"경기도 부천시 호현로489번길 28 (소사본동, 세종병원)",37.4810179,126.791225
부천우리병원,경기도 부천시 소사로 726 지하4층~지상5층 (원종동),37.5208668,126.8052027
부평세림병원,인천광역시 부평구 부평대로 175-   (청천동),37.506872,126.7199858
비에스종합병원,인천광역시 강화군 강화읍 충렬사로 31-0,37.7360483,126.4859916
비에이치에스한서병원,부산광역시 수영구 수영로 615 (광안동),35.16088,129.1131037
빛가람종합병원,전라남도 나주시 정보화길 49-0 (빛가람동),35.0242217,126.7988049
빛고을전남대학교병원,광주광역시 남구 덕남길 80 빛고을전남대학교병원 (덕남동),35.0943936,126.8963045
삼육부산병원,부산광역시 서구 대티로 170 (서대신동2가),35.112774,129.011113
삼육서울병원,서울특별시 동대문구 망우로 82 (휘경동),37.5879909,127.0653066
삼일병원,"대구광역시 달서구 월배로 446 가,다동 (송현동)",35.833148,128.5541817
상무병원,광주광역시 서구 상무자유로 181-7  (치평동),35.1527509,126.8538803
상주적십자병원,경상북도 상주시 상서문로 53  (남성동),36.4146221,128.1555556
새통영병원,경상남도 통영시 무전7길 192 (무전동),34.8654008996818,128.420602014303
서광병원,광주광역시 서구 금화로59번길 6 (금호동),35.1325949,126.8557303
서남대학교병원,광주광역시 동구 천변우로 415  (불로동),35.1447273,126.9150205
서산중앙병원,충청남도 서산시 수석산업로 5 (수석동),36.7810108,126.5034636
서울산보람병원,울산광역시 울주군 삼남면 중평로 53 (),35.5600045,129.1207349
서울성심병원,서울특별시 동대문구 왕산로 259 서울성심병원 (청량리동),37.5843076,127.0497296
서울적십자병원,서울특별시 종로구 새문안로 9 적십자병원 (평동),37.5671805,126.9669974
서울특별시 동부병원,서울특별시 동대문구 무학로 124 (용두동),37.5753681,127.031341
서울특별시보라매병원,서울특별시 동작구 보라매로5길 20 (신대방동),37.4934414,126.9239058
서울특별시서남병원,서울특별시 양천구 신정이펜1로 20 (신정동),37.5120195,126.8331531
서울특별시서울의료원,서울특별시 중랑구 신내로 156 (신내동),37.6132762,127.0978309
선한병원,광주광역시 서구 무진대로 975-0  (광천동),35.16153,126.88697
성가롤로병원,전라남도 순천시 순광로 221  (조례동),34.9647334,127.5437074
성남시의료원,경기도 성남시 수정구 수정로171번길 10 성남시의료원 (태평동),37.4450622,127.1391
성남중앙병원,경기도 성남시 중원구 산성대로476번길 12 (금광동),37.4528497,127.1619932
성심의료재단강동성심병원,서울특별시 강동구 성안로 150 (길동),37.5359971,127.135378
성애의료재단 성애병원,"서울특별시 영등포구 여의대방로53길 22 (신길동, 성애병원)",37.5120274,126.9225003
세란병원,서울특별시 종로구 통일로 256 (무악동),37.5751835,126.9574607
세종충남대학교병원,세종특별자치시 보듬7로 20 세종충남대학교병원 (도담동),36.5195133641377,127.257942661368
속초보광병원,강원도 속초시 중앙로 11-0 속초보광병원,38.1980014,128.5783901
순천의료재단 정병원,경기도 성남시 수정구 수정로 76 지하3~10층 (수진동),37.4398589,127.1290046
순천중앙병원,전라남도 순천시 장명로 5  (장천동),34.9514574,127.4844458
순천향대학교 부속 구미병원,경상북도 구미시 1공단로 179  (공단동),36.1029182,128.3827377
순천향대학교 부속 서울병원,서울특별시 용산구 대사관로 59 (한남동),37.533804,127.0042579
신가병원,광주광역시 광산구 목련로 316  (신가동),35.1774148,126.8296527
씨엠병원,"서울특별시 영등포구 영등포로36길 13 (영등포동4가, 충무병원),  문래로 187, 2층, 3층 (영등포동4가)",37.5188095,126.9038757
아산충무병원,충청남도 아산시 문화로 381  (모종동),36.7792648,127.0198062
안동성소병원,경상북도 안동시 서동문로 99  (금곡동),36.5672423,128.7228172
안성성모병원,경기도 안성시 시장길 58 (서인동),37.0062179,127.2709213
에스포항병원,경상북도 포항시 남구 희망대로 352  (이동),36.0348245,129.3314023
에이치플러스 양지병원,서울특별시 관악구 남부순환로 1636 양지병원 (신림동),37.4841536,126.9325692
엔케이(NK)세종병원,세종특별자치시 한누리대로 161 세종시 NK리움힐 상가 1~8층 (나성동),36.4796372,127.2622483
여수전남병원,전라남도 여수시 좌수영로 49 (광무동),34.7450673,127.728018
여천전남병원,전라남도 여수시 무선로 95  (선원동),34.7691121,127.6543239
연세대학교 의과대학 용인세브란스병원,경기도 용인시 기흥구 동백죽전대로 363 (중동),37.2707922,127.1482641
연세에스병원,경상남도 창원시 진해구 해원로32번길 13 (이동),35.1549332,128.6981494
영광종합병원,전라남도 영광군 영광읍 와룡로 3 (),35.2844615,126.4989779
영남대학교의과대학부속영천병원,경상북도 영천시 오수1길 10  (오수동),35.957285,128.913212
영도병원,부산광역시 영도구 태종로 85 (대교동2가),35.0922416,129.0405236
영주적십자병원,경상북도 영주시 대학로 327-0 영주적십자병원,36.8252568,128.6040043
오산한국병원,경기도 오산시 밀머리로1번길 16 (원동),37.1413334,127.075277
온누리병원,인천광역시 서구 완정로 199-  199,37.6028198,126.6543044
우리들병원,서울특별시 강서구 하늘길 70 (과해동),37.5620454,126.7963265
운암한국병원,광주광역시 북구 북문대로 191  (운암동),35.1850041,126.8696694
울산엘리야병원,울산광역시 북구 호계로 285 (호계동),35.6289468,129.3506003
웅상중앙병원,경상남도 양산시 서창로 59 (명동),35.4064091,129.1645729
원광대학교 산본병원,경기도 군포시 산본로 321 (산본동),37.3594127,126.9336147
의료법인 갈렌의료재단 박병원,경기도 평택시 송탄로 33 (장당동),37.048256,127.057003
의료법인 강릉동인병원,강원도 강릉시 강릉대로419번길 42  (포남동),37.77435,128.90735
의료법인 거명의료재단 영광기독병원,전라남도 영광군 영광읍 신남로 265 (),35.274938,126.510877
의료법인 거붕 백병원,경상남도 거제시 계룡로5길 14 (상동동),34.8736095,128.6261659
의료법인 건명의료재단 진천성모병원,충청북도 진천군 진천읍 중앙북로 36-0 진천성모병원,36.8585629,127.4404044
의료법인 광혜의료재단 광혜병원,"부산광역시 동래구 충렬대로 96 (온천동, 광혜병원)",35.2070105,129.0711482
의료법인 근원의료재단 경산중앙병원,경상북도 경산시 경안로 11  (백천동),35.8086667,128.7401
의료법인 남촌의료재단 시화병원,경기도 시흥시 군자천로 381 시화병원 (정왕동),37.3529459,126.7245975
의료법인 녹산의료재단동수원병원,경기도 수원시 팔달구 중부대로 165 (우만동),37.2781302,127.0344741
의료법인 녹향의료재단 신천연합병원,"경기도 시흥시 복지로 57 복지로 61, 2층 (대야동)",37.4445152,126.7894932
의료법인 대우의료재단대우병원,경상남도 거제시 두모길 16-16 (두모동),34.8719577,128.7220923
의료법인 동강의료재단 동강병원,울산광역시 중구 태화로 239 (태화동),35.553448,129.3020785
의료법인 동강의료재단 동천동강병원,"울산광역시 중구 외솔큰길 215 (남외동, 동천동강병원)",35.568536,129.3504382
의료법인 동해동인병원,강원도 동해시 하평로 26 (평릉동),37.5299417,129.1074625
의료법인 명인의료재단 화홍병원,경기도 수원시 권선구 호매실로90번길 98 (호매실동),37.2601428,126.9638917
의료법인 박애의료재단 박애병원,경기도 평택시 평택2로20번길 3 (평택동),36.9930388,127.0890776
의료법인 백제병원,충청남도 논산시 시민로294번길 14  (취암동),36.192193,127.0944739
의료법인 석경의료재단 센트럴병원,"경기도 시흥시 공단1대로 237 (정왕동, 센트럴 병원)",37.3369084,126.7281267
의료법인 성념의료재단맑은샘병원,경상남도 거제시 연초면 거제대로 4477 (),34.8977185,128.6436423
의료법인 성수의료재단 인천백병원,인천광역시 동구 샛골로 214-  (송림동),37.4817037,126.6458376
의료법인 송은의료재단 울산시티병원,울산광역시 북구 산업로 1007 (연암동),35.5828446,129.3590343
의료법인 양진의료재단 평택성모병원,경기도 평택시 평택로 284 (세교동),37.0084078,127.0743384
의료법인 영동의료재단 의정부백병원,경기도 의정부시 금신로 322 (신곡동),37.7453263,127.0622375
의료법인 영서의료재단 천안충무병원,충청남도 천안시 서북구 다가말3길 8  (쌍용동),36.7974023,127.1315016
의료법인 영훈의료재단 대전선병원,대전광역시 중구 목중로 29 (목동),36.3360669,127.4104139
의료법인 예당의료재단 예산종합병원,충청남도 예산군 예산읍 금오대로 94 (),36.6910744,126.8379717
의료법인 오성의료재단 동군산병원,전라북도 군산시 조촌로 149  (조촌동),35.9773474,126.7372167
의료법인 온그룹의료재단 온종합병원,"부산광역시 부산진구 가야대로 721 719, 767 (당감동)",35.157851,129.0498801
의료법인 우범의료재단 장흥종합병원,전라남도 장흥군 장흥읍 흥성로 74 74,34.6771753,126.9108915
의료법인 원광의료재단 원광종합병원,경기도 화성시 화산북로 21 (송산동),37.2101716,127.0079849
의료법인 은성의료재단 좋은강안병원,부산광역시 수영구 수영로 493 (남천동),35.1500632,129.1106162
의료법인 은성의료재단 좋은삼정병원,울산광역시 남구 북부순환도로 51 (무거동),35.5528955,129.2688243
의료법인 은혜와감사의료재단 화성중앙종합병원,경기도 화성시 향남읍 발안로 5 (),37.1312957,126.9108361
의료법인 인당의료재단 부민병원,부산광역시 북구 만덕대로 59 (덕천동),35.2119276,129.0112115
의료법인 인당의료재단 해운대부민병원,부산광역시 해운대구 해운대로 584 (우동),35.1614208,129.1556545
의료법인 인천사랑병원,인천광역시 미추홀구 미추홀대로 726-0 인천사랑병원,37.462204,126.6807094
의료법인 인화재단 한국병원,충청북도 청주시 상당구 단재로 106 (영운동),36.619507,127.496538
의료법인 자산의료재단 제천서울병원,충청북도 제천시 숭문로 57  (서부동),37.138611,128.2062355
의료법인 정산의료재단 효성병원,충청북도 청주시 상당구 쇠내로 16-0 효성병원,36.6244786,127.4953372
의료법인 정안의료재단 중앙병원,울산광역시 남구 문수로480번길 10 (신정동),35.5315232,129.3052035
의료법인 중앙의료재단 중앙병원,제주특별자치도 제주시 월랑로 91-0 중앙병원,33.4923212,126.4704807
의료법인 청구성심병원,서울특별시 은평구 통일로 873 (갈현동),37.6208615,126.9197006
의료법인 플러스의료재단 단원병원,경기도 안산시 단원구 원포공원1로 20 동의성단원병원 (초지동),37.3002,126.81301
의료법인 행도의료재단 해동병원,부산광역시 영도구 태종로 133 (봉래동3가),35.0919365901985,129.043863903737
의료법인 혜인의료재단 한국병원,제주특별자치도 제주시 서광로 193  (삼도일동),33.500233,126.517062
의료법인 힐링의료재단 옥천성모병원,충청북도 옥천군 옥천읍 성왕로 1195-0 (),36.3134813,127.5720868
의료법인갑을의료재단 갑을장유병원,경상남도 김해시 장유로 167-13 (부곡동),35.2086652,128.8056169
의료법인구의료재단 구병원,대구광역시 달서구 감삼북길 141 (감삼동),35.8506394,128.5413832
의료법인기독교한국침례회의료재단왈레스기념 침례병원,부산광역시 금정구 금단로 200 (남산동),35.2672656,129.093593
의료법인대송의료재단 무안병원,전라남도 무안군 무안읍 몽탄로 65 (),34.9916302,126.4893985
의료법인대인의료재단 다니엘종합병원,경기도 부천시 중동로 361 다니엘종합병원 (약대동),37.5123285,126.7695002
의료법인덕산의료재단김천제일병원,경상북도 김천시 신음1길 12  (신음동),36.1354003,128.1187923
의료법인동신의료재단 동신병원,서울특별시 서대문구 연희로 272 동신병원 본관동 (홍은동),37.5813323,126.9364251
의료법인동춘의료재단문경제일병원,경상북도 문경시 당교3길 25  (모전동),36.58444,128.189225
의료법인루가의료재단 나은병원,인천광역시 서구 원적로 23-  23,37.4891168,126.6797423
의료법인명지의료재단명지병원,경기도 고양시 덕양구 화수로14번길 55 (화정동),37.6424757,126.8317297
의료법인명지의료재단명지병원,충청북도 제천시 내토로 991-0 의료법인명지의료재단명지병원,37.1634681,128.233951
의료법인목포구암의료재단 목포중앙병원,전라남도 목포시 영산로 623  (석현동),34.8213917,126.421025
의료법인백송의료재단 굿모닝병원,경기도 평택시 중앙로 338 (합정동),36.9906277,127.1204114
의료법인보원의료재단 경희의료원교육협력 중앙병원,경상남도 김해시 분성로 94-8 (외동),35.2307339,128.8570753
의료법인삼백의료재단상주성모병원,경상북도 상주시 냉림서성길 7  (냉림동),36.4203096,128.159725
의료법인석영의료재단창원제일종합병원,경상남도 창원시 마산합포구 3·15대로 238 (중앙동3가),35.199085,128.5676
의료법인석천재단고창병원,전라북도 고창군 고창읍 화신1길 9 (),35.4364278,126.6933531
의료법인성광의료재단일산차병원,"경기도 고양시 일산동구 중앙로 1205 지하1층(일부),지하2층,지하4층(일부),1층(일부),3층(일부),4~5층,6층(일부),7~10층 (장항동)",37.6541317,126.7757374
의료법인성세의료재단 뉴 성민병원,인천광역시 서구 신석로 70-  70,37.5097941,126.6698666
의료법인성화의료재단  대한병원,"서울특별시 강북구 도봉로 301 (수유동, 대한병원)",37.6354747,127.0226914
의료법인숭인의료재단 김해복음병원,경상남도 김해시 활천로 33 (삼정동),35.2306263,128.8931625
의료법인안동병원,경상북도 안동시 앙실로 11  (수상동),36.5467408,128.7010976
의료법인영경의료재단전주병원,"전라북도 전주시 완산구 한두평3길 13 (중화산동2가, 전주병원)",35.8152449,127.1248117
의료법인영성의료재단 고흥종합병원,전라남도 고흥군 고흥읍 고흥로 1935 (),34.6210654,127.2939625
의료법인영훈의료재단 유성선병원,대전광역시 유성구 북유성대로 93 (지족동),36.3751715,127.3249507
의료법인우리의료재단김포우리병원,경기도 김포시 감암로 11 김포우리병원 (걸포동),37.6323325,126.7107331
의료법인은성의료재단좋은삼선병원,부산광역시 사상구 가야대로 326 (주례동),35.1505,129.0081663
의료법인은성의료재단좋은선린병원,경상북도 포항시 북구 대신로 43  (대신동),36.0482631,129.3670367
의료법인인봉의료재단뉴고려병원,경기도 김포시 김포한강3로 283 뉴고려병원 (장기동),37.6409296,126.6602289
의료법인일심의료재단우리병원,경기도 포천시 소흘읍 호국로 661 661,37.8274803,127.1481116
의료법인정화의료재단 김원묵기념봉생병원,"부산광역시 동구 중앙대로 401 (좌천동, 봉생병원)",35.1310012,129.0501832
의료법인청아의료재단청아병원,경상남도 창원시 마산회원구 내서읍 광려천서로 67 (청아병원),35.248035,128.50965
의료법인청언의료재단 순천제일병원,전라남도 순천시 기적의도서관1길 3  (조례동),34.9549263,127.524175
의료법인풍산의료재단동부제일병원,"서울특별시 중랑구 망우로 511 (망우동, 동부제일병원)",37.6007085,127.1090094
의료법인한국의료재단 순천한국병원,전라남도 순천시 우명길 42  (연향동),34.9477666,127.5122885
의료법인한마음의료재단하나병원,충청북도 청주시 흥덕구 2순환로 1262-0 하나병원,36.6235047,127.4308627
의료법인한성재단포항세명기독병원,경상북도 포항시 남구 포스코대로 351  (대도동),36.0177172,129.3622256
